timestamp_pred,timeframe,entry_price,predicted_price,direction_pred,target_time,actual_price,error_abs,status
2025-12-19 17:19:41.981324,1h,88209.6,89303.81475846918,UP,2025-12-19 18:19:41.981324,87304.8,1999.014758469173,COMPLETED
2025-12-19 17:19:41.981324,3h,88209.6,89849.20397823752,UP,2025-12-19 20:19:41.981324,,,PENDING
2025-12-19 17:19:41.981324,6h,88209.6,89584.86003658175,UP,2025-12-19 23:19:41.981324,,,PENDING
2025-12-19 17:19:41.981324,12h,88209.6,87823.89067758099,DOWN,2025-12-20 05:19:41.981324,,,PENDING
2025-12-19 17:39:15.555683,30m,87238.8,87673.83337022961,UP,2025-12-19 18:09:15.555683,87304.7,369.1333702296106,COMPLETED
2025-12-19 17:39:15.555683,1h,87238.8,88320.97226323598,UP,2025-12-19 18:39:15.555683,87239.1,1081.872263235971,COMPLETED
2025-12-19 17:39:15.555683,3h,87238.8,88860.35914477185,UP,2025-12-19 20:39:15.555683,,,PENDING
2025-12-19 17:39:15.555683,6h,87238.8,88598.92446807772,UP,2025-12-19 23:39:15.555683,,,PENDING
2025-12-19 17:39:15.555683,12h,87238.8,86646.84385631327,DOWN,2025-12-20 05:39:15.555683,,,PENDING
2025-12-19 18:30:38.849484,30m,87304.8,87740.162492162,UP,2025-12-19 19:00:38.849484,87265.0,475.16249216199503,COMPLETED
2025-12-19 18:30:38.849484,1h,87304.8,88387.79097428397,UP,2025-12-19 19:30:38.849484,,,PENDING
2025-12-19 18:30:38.849484,3h,87304.8,88927.5859257862,UP,2025-12-19 21:30:38.849484,,,PENDING
2025-12-19 18:30:38.849484,6h,87304.8,88665.95346222818,UP,2025-12-20 00:30:38.849484,,,PENDING
2025-12-19 18:30:38.849484,12h,87304.8,86712.39601538144,DOWN,2025-12-20 06:30:38.849484,,,PENDING
2025-12-19 18:55:24.325388,30m,87239.1,87674.1348662384,UP,2025-12-19 19:25:24.325388,,,PENDING
2025-12-19 18:55:24.325388,1h,87239.1,88321.27598464984,UP,2025-12-19 19:55:24.325388,,,PENDING
2025-12-19 18:55:24.325388,3h,87239.1,88860.6647210492,UP,2025-12-19 21:55:24.325388,,,PENDING
2025-12-19 18:55:24.325388,6h,87239.1,88599.22914532386,UP,2025-12-20 00:55:24.325388,,,PENDING
2025-12-19 18:55:24.325388,12h,87239.1,86647.14182067267,DOWN,2025-12-20 06:55:24.325388,,,PENDING
2025-12-19 19:17:36.840977,30m,87265.0,87700.16402166337,UP,2025-12-19 19:47:36.840977,,,PENDING
2025-12-19 19:17:36.840977,1h,87265.0,88347.4972667126,UP,2025-12-19 20:17:36.840977,,,PENDING
2025-12-19 19:17:36.840977,3h,87265.0,88887.04613965936,UP,2025-12-19 22:17:36.840977,,,PENDING
2025-12-19 19:17:36.840977,6h,87265.0,88625.53294757381,UP,2025-12-20 01:17:36.840977,,,PENDING
2025-12-19 19:17:36.840977,12h,87265.0,86672.86607703427,DOWN,2025-12-20 07:17:36.840977,,,PENDING
